record,enterprise,metro,tract_pct_minority,tract_income_ratio,borrower_income_ratio,ltv,loan_purpose,fed_guarantee,borrower_race,borrower_gender,coborrower_race,coborrower gender,units,affordability
1315834,1,1,2,3,3,4,1,4,9,9,1,4,1,4
455946,1,1,1,2,2,2,8,4,5,5,1,2,1,4
587668,1,1,1,3,3,2,1,4,5,5,1,2,1,4
611584,1,0,2,2,3,2,8,4,5,5,2,1,1,4
581364,1,1,2,3,3,1,8,4,9,9,3,3,1,4
596163,1,0,1,1,3,2,8,4,9,9,3,4,1,4
1674481,1,1,1,2,2,5,1,4,5,9,2,4,1,4
1217347,1,1,2,3,3,4,1,4,5,9,2,4,1,4
934665,1,1,1,2,3,3,1,4,9,9,3,4,1,4
656454,1,1,2,2,2,5,1,4,9,9,3,4,1,4
1380600,1,1,3,2,3,5,1,4,5,9,1,4,1,4
1286829,1,1,2,2,3,2,8,4,5,5,9,9,1,4
816570,1,1,2,3,3,1,8,4,9,1,3,3,1,4
829429,1,1,3,3,3,4,8,4,9,9,1,4,1,4
274412,1,1,1,3,3,1,1,4,5,5,1,2,1,4
439849,1,1,3,1,1,1,8,4,5,5,1,2,1,2
865494,1,1,2,3,3,3,1,4,5,5,1,2,1,4
1331537,1,1,2,2,2,2,1,4,3,9,2,4,1,4
933618,1,1,2,3,3,1,1,4,5,9,2,4,1,4
349086,1,0,2,3,3,2,8,4,7,9,1,4,1,4
119148,1,1,3,3,3,4,1,4,5,9,1,4,1,4
666389,1,1,2,2,3,1,1,4,5,5,1,2,1,4
1716886,1,1,3,1,3,2,1,4,5,5,1,2,1,4
234202,1,1,3,1,1,1,8,4,9,9,3,4,1,2
849739,1,1,1,2,3,3,1,4,5,5,1,2,1,4
308350,1,1,2,2,2,4,1,4,5,9,2,4,1,4
1123174,1,1,3,3,2,1,8,4,5,9,2,4,1,4
1689195,1,1,3,1,3,2,1,4,9,9,1,4,1,4
830846,1,1,1,2,3,3,1,4,5,5,1,2,1,4
1498705,1,0,2,2,1,1,8,4,5,9,1,4,1,3
1364130,1,1,1,3,3,5,1,4,5,5,1,2,1,4
1497406,1,1,1,2,3,2,8,4,7,7,2,2,1,4
1724518,1,1,2,3,3,1,8,4,5,9,1,4,1,4
1616166,1,1,2,3,3,3,1,4,5,5,1,2,1,4
1056150,1,0,1,2,3,5,1,4,5,9,1,4,1,4
716900,1,1,2,3,3,4,1,4,5,5,1,2,1,4
91610,1,1,2,3,3,2,1,4,5,5,2,1,1,4
1530037,1,1,1,2,3,4,1,4,5,5,1,2,1,4
1148840,1,0,1,3,3,4,1,4,5,5,2,1,1,4
646804,1,1,1,2,1,2,8,4,5,9,2,4,1,3
1221555,1,1,3,2,3,3,1,4,5,9,2,4,1,4
313402,1,0,1,3,3,3,1,4,5,9,1,4,1,4
437360,1,1,2,1,3,3,1,4,5,9,2,4,1,4
889239,1,1,3,2,1,1,8,4,5,9,2,4,1,3
168452,1,1,3,1,2,5,1,4,5,9,2,4,1,1
426957,1,1,2,3,3,4,1,4,5,5,1,2,1,4
1117671,1,1,2,3,3,1,1,4,7,9,1,4,1,4
1392240,1,1,2,3,3,3,1,4,5,9,1,4,1,4
878247,1,1,2,2,3,2,8,4,9,9,1,4,1,4
1148203,1,1,3,3,3,4,1,4,5,9,1,4,1,4
1505385,1,1,3,3,3,1,8,4,5,9,2,4,1,4
1351333,1,1,3,3,3,1,8,4,9,9,3,3,1,4
755741,1,1,1,3,3,3,8,4,5,7,2,1,1,4
312682,1,1,3,1,1,2,8,4,5,9,2,4,1,2
1335110,1,1,3,1,2,2,8,4,9,9,3,4,1,1
287184,1,1,2,2,3,2,8,4,9,9,3,3,1,4
335089,1,1,3,1,3,4,1,4,5,1,2,1,1,4
485586,1,1,2,2,3,2,1,4,5,9,1,4,1,4
1680646,1,1,3,2,3,3,1,4,5,7,2,1,1,4
776613,1,1,2,2,3,4,1,4,5,9,2,4,1,4
1292809,1,0,1,2,2,4,1,4,5,9,2,4,1,4
539208,1,1,2,2,3,1,8,4,5,5,1,2,1,4
713167,1,1,2,2,3,2,1,4,2,9,2,4,1,4
60019,1,1,3,2,3,2,8,4,7,7,1,2,1,4
1422603,1,1,2,3,2,5,1,4,2,2,1,3,1,4
313205,1,1,2,3,3,2,1,4,5,7,1,2,1,4
1183438,1,1,3,1,3,5,1,4,7,5,2,1,1,4
529775,1,1,3,1,3,4,1,4,3,9,2,4,1,4
1145448,1,1,2,3,2,4,1,4,5,9,2,4,1,4
1358194,1,1,2,3,3,2,8,4,5,5,1,2,1,4
565769,1,1,2,2,3,2,8,4,5,9,2,4,1,4
631199,1,0,3,2,3,2,8,4,5,5,1,2,1,4
1125469,1,1,3,1,2,4,1,4,5,5,1,2,1,1
806557,1,0,1,3,1,4,1,4,5,9,1,4,1,3
564594,1,1,3,2,3,2,8,4,5,5,1,2,1,4
442845,1,1,2,2,3,3,8,4,5,5,1,2,1,4
1341950,1,1,2,3,3,1,8,4,5,5,2,1,1,4
905804,1,1,2,3,3,1,1,4,5,5,1,2,1,4
949319,1,1,3,2,1,1,8,4,5,9,2,4,1,3
410827,1,1,1,2,2,2,1,4,9,5,3,2,1,4
1581527,1,1,3,1,3,1,8,4,7,9,2,4,1,4
724919,1,1,3,1,2,3,1,4,5,9,2,4,1,1
246997,1,1,3,1,3,3,1,4,2,9,2,4,1,4
1198314,1,1,2,2,2,2,8,4,7,9,9,4,1,4
817646,1,1,3,2,3,2,8,4,5,9,2,4,1,4
1255158,1,1,2,3,3,2,8,4,5,5,1,2,1,4
1516352,1,1,2,3,3,4,8,4,2,9,1,4,1,4
1394886,1,1,1,3,3,4,1,4,5,9,2,4,1,4
1707802,1,0,1,2,3,1,8,4,9,9,3,3,1,4
354830,1,1,3,3,1,1,8,4,2,9,1,4,1,3
1396506,1,1,2,2,3,2,8,4,7,9,2,4,1,4
1099523,1,1,1,3,3,2,8,4,5,9,1,4,1,4
1537675,1,1,2,3,3,2,8,4,5,9,2,4,1,4
14773,1,1,3,2,3,5,1,4,7,9,2,4,1,4
1690871,1,1,2,1,2,2,8,4,9,9,3,4,1,1
1361883,1,1,2,3,3,5,1,4,5,9,1,4,1,4
1029458,1,0,1,1,3,3,1,4,5,9,1,4,1,4
162158,1,1,2,3,3,2,1,4,5,9,1,4,1,4
993802,1,1,3,3,3,4,1,4,7,7,1,2,1,4
1355874,1,1,3,3,3,3,1,4,5,9,1,4,1,4
353353,1,1,1,3,3,2,8,4,5,5,1,2,1,4
847569,1,1,3,3,3,5,1,4,6,6,3,3,1,4
958931,1,1,2,3,3,3,1,4,5,5,1,2,1,4
767587,1,1,2,2,3,1,8,4,5,9,2,4,1,4
734697,1,1,1,2,3,2,8,4,5,9,1,4,1,4
1745852,1,1,1,3,3,1,1,4,5,5,1,2,1,4
1272596,1,1,3,1,3,2,1,4,5,9,2,4,1,4
284107,1,1,3,3,3,2,1,4,2,9,1,4,1,4
1596218,1,1,2,2,2,5,1,4,5,9,1,4,1,4
197041,1,1,2,3,3,4,1,4,5,9,1,4,1,4
1294731,1,1,3,2,3,2,1,4,5,5,1,2,1,4
421597,1,1,2,3,3,3,1,4,5,5,1,2,1,4
1330665,1,1,3,1,1,5,1,4,5,9,1,4,1,2
84433,1,1,1,3,3,4,1,4,5,5,2,1,1,4
116673,1,0,2,2,3,1,8,4,9,9,1,4,1,4
1583063,1,1,3,3,3,2,1,4,5,9,2,4,1,4
133931,1,1,3,1,2,5,1,4,5,9,1,4,1,1
472907,1,1,3,2,3,1,8,4,5,9,2,4,1,4
830277,1,1,3,2,3,2,8,4,9,9,3,3,1,4
887940,1,0,1,2,1,1,1,4,5,9,2,4,1,3
722603,1,0,2,2,2,4,1,4,5,9,1,4,1,4
1629925,1,1,3,2,3,2,8,4,5,9,2,4,1,4
365694,1,1,2,3,3,3,1,4,5,5,1,2,1,4
166919,1,1,3,3,3,4,1,4,2,2,1,2,1,4
811547,1,1,2,3,3,3,1,4,5,5,1,2,1,4
547311,1,0,2,2,3,1,8,4,5,9,1,4,1,4
71153,1,1,3,2,3,4,1,4,5,9,1,4,1,4
279456,1,1,3,1,3,2,1,4,5,9,1,4,1,4
467350,1,1,1,2,2,1,8,4,5,9,1,4,1,4
251109,1,1,3,1,3,4,1,4,5,9,1,4,1,4
1524009,1,0,1,2,3,2,8,4,5,5,1,2,1,4
65911,1,1,2,2,3,2,8,4,9,9,3,3,1,4
337796,1,1,3,2,1,5,1,4,5,9,2,4,1,3
80285,1,1,3,1,3,1,8,4,5,5,1,2,1,4
1095023,1,1,3,3,3,4,1,4,9,9,3,3,1,4
83920,1,1,3,2,2,2,8,4,5,9,1,4,1,4
823117,1,1,2,2,3,2,8,4,5,5,1,2,1,4
106764,1,1,3,1,1,1,8,4,5,5,2,1,1,2
1452094,1,1,3,1,3,3,8,4,5,5,2,1,1,4
1649848,1,1,2,2,1,1,8,4,5,9,2,4,1,3
516866,1,1,1,2,3,2,1,4,5,5,1,2,1,4
872209,1,1,2,3,3,2,1,4,5,5,1,2,1,4
1253854,1,1,3,2,3,2,8,4,9,9,3,4,1,4
473978,1,1,3,3,3,3,1,4,7,9,1,4,1,4
486709,1,1,3,2,2,2,1,4,7,7,1,2,1,4
1443029,1,1,3,2,3,4,1,4,5,9,1,4,1,4
1710753,1,0,2,1,2,1,8,4,5,9,1,4,1,1
186315,1,1,1,3,3,2,1,4,5,9,1,4,1,4
1018819,1,0,1,2,3,3,1,4,5,9,1,4,1,4
344395,1,1,2,2,2,2,8,4,5,9,2,4,1,4
6836,1,1,2,3,3,2,1,4,5,5,2,1,1,4
1430934,1,1,3,3,2,3,1,4,5,9,2,4,1,4
583300,1,1,2,2,3,2,1,4,5,9,1,4,1,4
1642776,1,1,2,1,1,2,1,4,9,9,9,4,1,2
1127880,1,1,2,2,3,5,1,4,2,5,1,2,1,4
374340,1,1,1,2,3,2,8,4,5,5,2,1,1,4
1473368,1,1,2,3,1,2,1,4,5,5,1,2,1,3
1247539,1,1,3,1,3,2,8,4,7,7,1,2,1,4
1293140,1,1,1,3,3,4,1,4,5,9,1,4,1,4
313977,1,1,2,3,3,2,1,4,5,5,1,2,1,4
760764,1,1,3,1,3,2,1,4,5,9,1,4,1,4
606061,1,1,3,3,3,4,1,4,3,9,2,4,1,4
64417,1,1,1,2,1,2,8,4,9,9,3,4,1,3
825533,1,1,2,2,3,4,1,4,2,5,1,2,1,4
1731498,1,1,3,1,2,5,1,4,7,9,1,4,1,1
451088,1,1,2,2,3,2,1,4,5,5,1,2,1,4
345651,1,1,2,3,3,3,1,4,5,9,1,4,1,4
1446993,1,1,2,1,2,2,1,4,5,9,1,4,1,1
768919,1,1,3,3,3,1,8,4,5,9,1,4,1,4
1475143,1,0,3,2,3,2,1,4,5,9,1,4,1,4
720083,1,1,3,2,1,3,1,4,2,9,1,4,1,3
1390317,1,1,2,3,3,2,1,4,5,5,2,1,1,4
1013882,1,1,1,2,3,3,1,4,5,2,1,2,1,4
1128264,1,1,3,1,3,2,8,4,5,5,1,2,1,4
979499,1,1,2,3,3,3,1,4,5,5,1,2,1,4
1106896,1,1,1,2,3,2,8,4,5,9,1,4,1,4
1398908,1,1,2,2,3,3,1,4,5,7,1,2,1,4
1331471,1,1,2,2,2,4,1,4,5,5,2,1,1,4
1120154,1,1,3,2,2,4,1,4,7,7,2,2,1,4
50312,1,1,3,3,3,2,1,4,5,5,1,2,1,4
1388220,1,1,2,2,3,4,1,4,5,5,1,2,1,4
1540852,1,1,1,2,3,1,8,4,5,9,1,4,1,4
1568915,1,1,2,3,3,2,8,4,5,5,2,1,1,4
707767,1,0,3,2,2,5,1,4,5,9,3,4,1,4
176349,1,1,2,3,3,2,1,4,5,5,1,2,1,4
1541003,1,1,2,2,3,2,1,4,5,9,2,4,1,4
167031,1,1,1,2,2,5,1,4,5,9,1,4,1,4
692035,1,1,2,1,3,3,8,4,5,5,1,2,1,4
168116,1,1,1,2,1,2,1,4,5,9,1,4,1,3
928488,1,1,1,1,3,3,1,4,5,9,1,4,1,4
1552945,1,1,3,3,3,2,1,4,7,5,9,9,1,4
301914,1,1,2,3,3,4,1,4,3,9,3,4,1,4
255912,1,1,1,3,3,1,8,4,5,9,1,4,1,4
1339425,1,1,2,2,3,2,1,4,5,5,1,2,1,4
1025600,1,1,3,2,3,4,1,4,3,9,1,4,1,4
288499,1,1,3,3,3,3,1,4,6,6,1,2,1,4
836672,1,0,1,2,3,4,1,4,5,9,1,4,1,4
7499,1,1,1,2,1,4,1,4,5,9,1,4,1,3
1373918,1,1,1,2,3,2,1,4,5,9,1,4,1,4
412529,1,1,2,3,3,4,1,4,9,9,3,2,1,4
713918,1,1,2,1,2,5,1,4,5,9,2,4,1,1
860599,1,0,2,1,3,1,8,4,9,9,3,4,1,4
221132,1,1,2,3,3,4,1,4,7,5,2,1,1,4
1083271,1,1,3,1,3,5,1,4,2,9,2,4,1,4
1617855,1,1,2,3,3,2,1,4,5,9,2,4,1,4
1261802,1,1,3,3,3,4,1,4,7,5,3,3,1,4
769651,1,1,3,1,3,4,1,4,5,9,1,4,1,4
1511224,1,0,2,2,3,5,8,4,5,5,1,2,1,4
328143,1,1,2,3,3,2,1,4,5,5,1,2,1,4
248483,1,1,3,3,3,1,1,4,2,2,1,2,1,4
1398692,1,1,2,3,3,4,1,4,5,9,1,4,1,4
1649854,1,1,2,3,3,4,1,4,5,9,2,4,1,4
151064,1,0,1,2,2,5,1,4,5,9,1,4,1,4
1141382,1,1,2,1,1,1,8,4,5,9,2,4,1,2
810850,1,1,3,1,2,5,1,4,3,9,1,4,1,1
873722,1,1,3,3,3,2,1,4,9,5,3,2,1,4
1686308,1,1,2,2,3,1,8,4,5,9,1,4,1,4
583217,1,1,3,1,3,2,8,4,3,9,2,4,1,4
1371382,1,1,3,3,3,5,1,4,7,9,1,4,1,4
1431910,1,1,3,2,3,5,1,4,5,5,2,1,1,4
740519,1,1,2,2,3,3,1,4,5,5,1,2,1,4
785960,1,1,3,2,3,1,8,4,2,2,1,2,1,4
1466718,1,1,1,3,3,3,1,4,5,5,2,1,1,4
1625148,1,1,2,2,3,3,1,4,9,9,2,4,1,4
1048542,1,1,1,3,2,3,1,4,5,9,2,4,1,4
1605188,1,1,2,2,3,1,1,4,5,5,1,2,1,4
433421,1,1,2,3,2,2,8,4,5,9,1,4,1,4
775229,1,1,2,3,3,1,1,4,5,9,1,4,1,4
1339046,1,1,3,1,2,5,1,4,7,9,1,4,1,1
1553604,1,1,3,3,3,1,8,4,5,5,2,1,1,4
1107862,1,1,1,2,3,5,1,4,5,5,2,1,1,4
471718,1,1,2,3,3,2,8,4,5,9,1,4,1,4
544441,1,1,3,3,3,2,1,4,9,9,3,4,1,4
547040,1,1,1,3,3,3,1,4,5,9,1,4,1,4
737665,1,1,2,2,2,2,8,4,1,5,1,2,1,4
271512,1,1,2,2,3,2,8,4,5,9,1,4,1,4
262176,1,1,1,3,3,2,8,4,5,5,2,1,1,4
123931,1,1,2,3,3,2,8,4,2,9,1,4,1,4
1300798,1,1,3,2,3,4,1,4,2,2,2,1,1,4
133454,1,1,3,2,3,5,1,4,3,3,1,2,1,4
1584602,1,1,3,2,3,2,1,4,5,5,1,2,1,4
1733933,1,1,2,3,3,1,8,4,9,9,3,3,1,4
429255,1,1,3,3,3,4,1,4,5,5,1,2,1,4
1540744,1,1,3,2,3,2,8,4,5,5,1,2,1,4
1395914,1,0,2,3,3,2,1,4,5,9,1,4,1,4
1082343,1,1,2,2,3,2,1,4,3,9,1,2,1,4
249506,1,1,3,3,3,2,1,4,5,5,1,2,1,4
135604,1,1,3,2,3,3,1,4,9,9,2,4,1,4
821948,1,1,1,3,3,2,1,4,5,9,1,4,1,4
1030527,1,1,2,2,3,3,1,4,5,9,1,4,1,4
582474,1,1,2,3,3,2,1,4,5,3,1,2,1,4
1203269,1,1,3,2,1,2,8,4,5,9,2,4,1,3
1152765,1,1,1,3,3,3,1,4,5,9,2,4,1,4
1491404,1,1,3,2,2,3,1,4,3,9,1,4,1,4
1191366,1,1,2,2,3,4,1,4,5,5,1,2,1,4
31695,1,1,3,3,3,4,1,4,2,9,1,4,1,4
1257949,1,1,1,3,2,5,1,4,5,9,2,4,1,4
980703,1,1,2,2,3,2,8,4,9,9,3,4,1,4
1151097,1,1,2,3,3,2,8,4,5,9,2,4,1,4
527023,1,1,2,2,3,2,8,4,5,9,2,4,1,4
1436970,1,1,1,2,3,3,1,4,5,5,1,1,1,4
1057159,1,1,2,2,3,5,1,4,5,5,1,2,1,4
1314429,1,1,3,1,1,1,8,4,3,9,2,4,1,2
1665485,1,1,1,2,3,3,1,4,5,5,1,2,1,4
1483963,1,1,3,1,3,5,1,4,5,5,2,1,1,4
1192330,1,1,2,3,3,2,1,4,5,9,1,4,1,4
1225331,1,1,3,2,3,2,8,4,7,9,1,4,1,4
1395689,1,1,3,2,3,1,8,4,3,9,1,4,1,4
710124,1,1,1,2,3,2,8,4,5,9,1,4,1,4
1493789,1,1,2,3,2,1,1,4,5,9,2,4,1,4
352998,1,1,3,1,2,4,1,4,7,7,2,1,1,1
1342360,1,1,3,2,3,3,8,4,2,2,1,2,1,4
1274916,1,1,2,3,2,2,8,4,3,9,1,4,1,4
681597,1,1,2,2,2,5,1,4,5,5,1,2,1,4
321622,1,1,2,2,3,5,1,4,5,5,1,2,1,4
1141738,1,0,2,2,2,2,1,4,5,9,1,4,1,4
1296146,1,0,3,2,2,2,8,4,5,9,1,4,1,4
1715954,1,1,3,2,3,4,1,4,7,7,2,1,1,4
292664,1,1,2,3,3,5,1,4,7,7,1,2,1,4
779138,1,0,2,1,3,2,1,4,5,5,2,1,1,4
1241260,1,1,2,2,3,4,1,4,5,9,1,3,1,4
935332,1,0,1,2,3,2,8,4,5,9,1,4,1,4
478880,1,1,3,3,3,4,1,4,2,9,2,4,1,4
1324779,1,1,1,2,3,1,8,4,5,9,1,4,1,4
1507951,1,1,2,2,3,3,1,4,9,9,3,4,1,4
168476,1,1,1,3,3,4,1,4,9,9,1,4,1,4
1466398,1,1,3,1,2,5,1,4,7,7,1,2,1,1
755100,1,1,1,3,3,2,1,4,5,9,9,4,1,4
1270060,1,1,2,1,3,2,8,4,9,9,3,3,1,4
250293,1,1,3,1,1,2,8,4,3,9,2,4,1,2
1700196,1,1,2,2,3,3,1,4,5,5,2,1,1,4
945947,1,1,2,2,2,1,1,4,5,9,9,4,1,4
531133,1,1,3,2,3,2,1,4,9,9,3,4,1,4
425667,1,1,1,2,3,2,1,4,5,9,1,4,1,4
540019,1,1,3,3,3,2,8,4,7,9,2,4,1,4
1280888,1,1,2,3,3,1,1,4,5,9,1,4,1,4
813731,1,1,2,2,3,2,1,4,5,9,1,4,1,4
112587,1,1,1,3,3,5,1,4,5,9,2,4,1,4
1096736,1,1,2,3,3,2,8,4,2,9,2,4,1,4
876311,1,1,1,2,3,4,1,4,5,9,1,4,1,4
1053432,1,1,2,3,2,2,8,4,5,9,1,4,1,4
94730,1,0,1,2,3,2,8,4,5,5,1,2,1,4
515476,1,1,2,1,1,2,8,4,5,9,1,4,1,2
1336383,1,1,1,2,2,5,1,4,5,9,1,4,1,4
1207879,1,1,1,2,2,4,1,4,7,9,1,4,1,4
444568,1,1,3,3,3,2,8,4,5,7,1,2,1,4
176426,1,1,3,3,3,1,1,4,5,9,3,4,1,4
1174592,1,1,2,3,3,2,1,4,5,9,1,4,1,4
1473215,1,1,3,2,3,3,1,4,9,9,1,4,1,4
1210768,1,0,1,2,3,2,8,4,5,9,1,4,1,4
728846,1,1,1,2,3,2,1,4,5,5,1,2,1,4
518736,1,1,3,2,2,3,1,4,5,7,2,1,1,4
1634188,1,1,3,3,3,1,8,4,2,2,2,2,1,4
687629,1,0,2,2,3,3,1,4,5,5,2,1,1,4
768462,1,1,3,1,2,5,1,4,6,9,2,4,1,1
1739041,1,0,1,2,3,4,1,4,5,5,1,2,1,4
500449,1,1,3,2,3,3,1,4,5,5,1,2,1,4
1150620,1,1,2,3,3,4,1,4,5,9,1,4,1,4
1478601,1,1,3,2,2,1,8,4,5,9,1,4,1,4
360680,1,1,2,1,3,4,1,4,5,9,1,4,1,4
1077669,1,1,2,3,3,2,1,4,5,5,1,2,1,4
1258291,1,1,2,3,3,4,1,4,3,9,1,4,1,4
729526,1,1,1,3,3,2,1,4,5,5,1,2,1,4
1658141,1,1,3,1,3,4,1,4,7,9,1,4,1,4
42102,1,1,3,2,3,3,1,4,5,9,1,4,1,4
809703,1,1,1,3,3,2,1,4,5,5,1,2,1,4
51158,1,1,3,3,3,1,8,4,9,9,1,2,1,4
1185798,1,1,3,1,2,2,1,4,2,9,1,4,1,1
463499,1,1,3,2,3,2,8,4,9,9,3,3,1,4
1393239,1,0,2,2,3,3,1,4,7,7,1,2,1,4
1730455,1,1,2,2,3,2,8,4,5,5,2,1,1,4
770382,1,1,2,2,2,1,1,4,5,9,2,4,1,4
707445,1,1,1,3,3,1,8,4,9,9,3,3,1,4
132732,1,1,2,3,3,2,1,4,5,5,3,1,1,4
454054,1,1,2,3,3,4,1,4,5,5,1,2,1,4
626624,1,1,3,3,3,4,1,4,7,7,1,2,1,4
788871,1,1,1,2,3,2,1,4,5,5,1,2,1,4
4232,1,1,2,3,2,2,8,4,9,9,3,4,1,4
274572,1,0,2,2,3,1,8,4,5,9,1,2,1,4
122056,1,1,2,3,3,1,8,4,9,9,3,4,1,4
1185523,1,1,1,2,3,1,8,4,9,5,1,2,1,4
391080,1,1,3,2,3,1,1,4,5,9,2,4,1,4
23354,1,1,3,2,2,1,8,4,9,9,1,2,1,4
1472094,1,1,3,2,3,2,8,4,6,2,1,1,1,4
1424035,1,1,2,2,2,5,1,4,5,9,1,4,1,4
677896,1,1,1,2,3,4,1,4,5,5,1,2,1,4
457288,1,0,1,3,2,2,8,4,5,9,2,4,1,4
19656,1,1,2,3,2,2,1,4,9,9,9,4,1,4
911950,1,1,3,3,2,2,8,4,9,9,2,4,1,4
200250,1,1,2,3,3,4,1,4,5,5,1,2,1,4
238250,1,1,3,1,2,2,8,4,3,9,2,4,1,1
258714,1,1,3,1,3,2,8,4,7,7,1,2,1,4
162338,1,0,1,3,3,2,1,4,5,5,1,2,1,4
981659,1,0,3,3,3,4,1,4,5,5,1,2,1,4
906617,1,1,3,2,3,4,1,4,7,7,2,1,1,4
982634,1,1,2,2,2,2,8,4,5,9,2,4,1,4
1359697,1,0,1,2,1,2,1,4,5,9,2,4,1,3
83162,1,1,1,1,3,1,8,4,5,5,2,1,1,4
693218,1,1,3,1,1,2,1,4,5,9,1,4,1,2
378891,1,1,3,1,3,4,1,4,9,9,1,2,1,4
1663114,1,1,3,3,3,4,1,4,5,9,2,4,1,4
1206242,1,1,1,2,1,1,8,4,5,9,2,4,1,3
1640004,1,1,3,1,3,4,1,4,5,5,1,2,1,4
64103,1,1,3,3,3,2,1,4,5,9,1,4,1,4
978127,1,1,2,1,3,2,8,4,6,6,2,1,1,4
756779,1,1,3,3,3,4,1,4,5,9,1,4,1,4
2808,1,1,3,3,3,4,1,4,5,9,1,4,1,4
1732027,1,1,3,2,2,4,1,4,5,9,1,4,1,4
43548,1,1,1,3,3,2,8,4,5,5,2,1,1,4
1634929,1,1,2,3,3,2,1,4,9,9,3,4,1,4
901594,1,1,2,1,3,3,1,4,5,9,2,4,1,4
182896,1,1,2,3,2,1,8,4,3,3,2,1,1,4
498445,1,1,3,2,3,1,8,4,9,9,2,4,1,4
1077425,1,1,2,2,3,2,1,4,5,9,1,4,1,4
708633,1,1,2,2,3,4,1,4,5,5,1,1,1,4
1147420,1,1,2,3,3,2,1,4,5,5,1,2,1,4
377690,1,1,3,2,3,2,8,4,5,9,2,4,1,4
1728048,1,1,2,3,3,4,1,4,7,9,1,4,1,4
543994,1,1,3,2,2,4,1,4,3,9,1,4,1,4
543470,1,0,3,2,3,5,1,4,5,9,2,4,1,4
896395,1,1,3,3,3,1,1,4,5,9,2,4,1,4
370368,1,1,1,3,1,2,1,4,5,9,2,4,1,3
678733,1,0,2,2,2,2,8,4,5,9,1,4,1,4
1458496,1,1,2,2,3,2,1,4,9,9,3,3,1,4
920245,1,1,1,2,2,5,1,4,1,9,2,4,1,4
804153,1,1,3,1,3,2,1,4,5,5,1,2,1,4
779155,1,1,2,2,2,2,8,4,5,9,2,4,1,4
1209300,1,1,3,3,3,3,8,4,3,3,1,2,1,4
996803,1,1,3,1,1,2,8,4,9,9,2,4,1,2
1591073,1,1,3,2,3,5,1,4,5,5,1,2,1,4
229844,1,1,2,3,3,4,1,4,5,5,1,2,1,4
1540662,1,1,2,3,3,1,8,4,9,9,3,3,1,4
1397539,1,1,2,3,3,4,1,4,5,5,1,2,1,4
736358,1,1,2,3,3,2,8,4,5,5,1,2,1,4
1282639,1,1,2,2,3,4,1,4,7,9,1,4,1,4
1413094,1,1,2,2,2,1,8,4,7,9,1,4,1,4
1616363,1,1,2,3,3,2,1,4,5,9,1,4,1,4
47624,1,0,1,2,3,3,1,4,5,9,1,4,1,4
666149,1,1,3,3,3,4,1,4,5,9,1,4,1,4
247785,1,1,2,3,2,1,8,4,5,5,2,1,1,4
1302694,1,1,2,2,2,2,8,4,7,9,2,4,1,4
814923,1,1,3,1,3,1,1,4,5,9,1,4,1,4
937592,1,1,3,3,3,2,1,4,7,3,1,2,1,4
658726,1,1,3,3,3,2,1,4,7,9,2,4,1,4
442160,1,0,2,1,3,1,8,4,5,5,1,2,1,4
1092104,1,0,2,2,3,1,8,4,5,9,1,4,1,4
751850,1,1,2,1,2,2,1,4,5,5,2,1,1,1
809216,1,1,2,2,3,2,8,4,5,5,2,1,1,4
564182,1,1,3,1,1,2,8,4,5,9,1,2,1,2
570861,1,1,2,2,2,3,1,4,7,5,1,2,1,4
151447,1,1,3,3,3,1,8,4,7,9,1,4,1,4
1647532,1,1,3,3,3,2,1,4,3,9,1,4,1,4
1505349,1,1,3,3,3,1,8,4,3,9,3,4,1,4
47405,1,1,1,2,3,2,8,4,5,9,1,4,1,4
151936,1,1,2,2,2,2,1,4,5,9,1,4,1,4
475478,1,1,3,1,1,3,1,4,7,9,2,4,1,2
612022,1,1,3,2,3,3,1,4,5,9,1,4,1,4
959963,1,0,2,2,3,2,8,4,9,9,3,4,1,4
267034,1,1,2,3,3,3,1,4,5,9,3,4,1,4
226832,1,1,3,3,3,2,8,4,5,9,1,4,1,4
21419,1,1,2,2,1,2,8,4,5,9,2,4,1,3
850435,1,1,1,3,3,1,8,4,5,5,1,2,1,4
581672,1,1,2,3,3,2,1,4,5,9,1,4,1,4
1481705,1,1,1,1,2,2,8,4,5,9,1,4,1,1
60606,1,1,2,3,3,3,1,4,5,9,1,4,1,4
1301872,1,1,1,1,3,2,1,4,5,5,2,1,1,4
835063,1,1,3,3,3,2,1,4,2,9,1,4,1,4
1500752,1,1,3,1,3,3,8,4,5,9,1,3,1,4
1253172,1,1,2,3,3,2,8,4,7,5,1,2,1,4
1560500,1,1,2,2,2,2,8,4,5,9,2,4,1,4
742316,1,1,3,1,1,4,1,4,5,9,2,4,1,2
672935,1,1,2,3,3,2,1,4,9,9,3,3,1,4
378674,1,1,2,3,3,5,1,4,5,9,2,4,1,4
578483,1,1,2,3,3,5,1,4,5,5,2,1,1,4
915013,1,1,3,1,2,4,1,4,7,9,1,4,1,1
226542,1,1,3,3,3,1,8,4,5,5,1,2,1,4
1068526,1,1,1,2,2,5,1,4,5,9,1,4,1,4
1004611,1,1,2,2,3,1,8,4,5,9,1,4,1,4
1225601,1,1,1,3,3,2,8,4,9,9,3,4,1,4
767879,1,1,2,2,1,3,1,4,7,9,1,4,1,3
1028677,1,1,2,1,3,4,1,4,5,9,1,4,1,4
519270,1,1,2,2,1,1,1,4,5,5,1,2,1,3
